,key,booktitle,year
8432,mkm/2013,MKM/Calculemus/DML,2013
8433,mkm/2016,CICM,2016
8434,mkm/2014,CICM,2014
8435,mkm/2004,MKM,2004
8436,mkm/2014ws,CICM Workshops,2014ws
8437,mkm/2017,CICM,2017
8438,mkm/2011,Calculemus/MKM,2011
8439,mkm/2018w,CICM Workshops,2018w
8440,mkm/2018,CICM,2018
8441,cds/1992,CDS,1992
8442,cds/1994,CDS,1994
8443,cds/1996,CDS,1996
8444,cds/1998,CDS,1998
8445,tishw/2016,TISHW,2016
8446,tishw/2018,TISHW,2018
8447,icisa/2013,ICISA,2013
8448,icisa/2017,ICISA,2017
8449,icisa/2018,ICISA,2018
8450,hsb/2015,HSB,2015
8451,hsb/2019,HSB,2019
8452,hsb/2016,HSB,2016
8453,hsb/2014,HSB,2014
8454,enic/2015,ENIC,2015
8455,enic/2016,ENIC,2016
8456,enic/2014,ENIC,2014
8457,enic/2017,ENIC,2017
8458,apbpm/2015,AP-BPM,2015
8459,apbpm/2013,AP-BPM,2013
8460,apbpm/2014,AP-BPM,2014
8461,berlin/1990,Nonclassical Logics and Information Processing,1990
8462,icgs3/2015,ICGS3,2015
8463,icgs3/2019,ICGS3,2019
8464,icgs3/2010,ICGS3,2010
8465,icgs3/2011,ICGS3/e-Democracy,2011
8466,acg/2015,ACG,2015
8467,acg/2009,ACG,2009
8468,acg/2003,ACG,2003
8469,acg/2006,ACG,2006
8470,acg/2017,ACG,2017
8471,acg/2011,ACG,2011
8472,iwesep/2012,IWESEP,2012
8473,iwesep/2014,IWESEP,2014
8474,iwesep/2017,IWESEP,2017
8475,iwesep/2018,IWESEP,2018
8476,iccms/2009,ICCMS,2009
8477,iccms/2017,ICCMS,2017
8478,ifip5-3/2000e,E-Business and Virtual Enterprises,2000e
8479,ifip5-3/1998diism,DIISM,1998diism
8480,ifip5-3/2002,BASYS,2002
8481,ifip5-3/1993diism,DIISM,1993diism
8482,ifip5-3/1992,Manufacturing in the Era of Concurrent Engineering,1992
8483,ifip5-3/1991,ITAMS,1991
8484,ifip5-3/1999,PRO-VE,1999
8485,ifip5-3/2008,BASYS,2008
8486,ifip5-3/2006,BASYS,2006
8487,ifip5-3/1993knowhsem,KNOWHSEM,1993knowhsem
8488,ifip5-3/1998basys,BASYS,1998basys
8489,ifip5-3/2002d,DIIDM,2002d
8490,ifip5-3/1993,Towards World Class Manufacturing,1993
8491,ifip5-3/2004,BASYS,2004
8492,ifip5-3/2000,DIISM,2000
8493,ifip5-3/2000ane,Advanced Network Enterprises,2000ane
8494,ifip5-3/2010,BASYS,2010
8495,ifip5-3/1998,SSM,1998
8496,csemws/2013,CSWS,2013
8497,csemws/2012,CSWS,2012
8498,csemws/2014,CSWS,2014
8499,coins/2019,COINS,2019
8500,lanmr/2007,LA-NMR,2007
8501,lanmr/2009,LA-NMR,2009
8502,lanmr/2008,LA-NMR,2008
8503,lanmr/2006,LA-NMR,2006
8504,lanmr/2016,LANMR,2016
8505,lanmr/2012,LA-NMR,2012
8506,lanmr/2014,LANMR,2014
8507,lanmr/2004,LA-NMR,2004
8508,lanmr/2011,LA-NMR,2011
8509,lanmr/2018,LANMR,2018
8510,bife/2009,BIFE,2009
8511,bife/2013,BIFE,2013
8512,bife/2012,BIFE,2012
8513,hcied/2007,HCIEd,2007
8514,acl-swaie/2013,SWAIE@RANLP,2013
8515,acl-swaie/2014,SWAIE@COLING,2014
8516,cats/2007,CATS,2007
8517,cats/2009,CATS,2009
8518,cats/2005,CATS,2005
8519,cats/2008,CATS,2008
8520,cats/2006,CATS,2006
8521,cats/2013,CATS,2013
8522,cats/2012,CATS,2012
8523,cats/2010,CATS,2010
8524,cats/2011,CATS,2011
8525,cats/1998,CATS,1998
8526,rtip2r/2016,RTIP2R,2016
8527,motor/2019,MOTOR,2019
8528,ergoihm/2012,Ergo'IHM,2012
8529,time/2002,TIME,2002
8530,time/2007,TIME,2007
8531,time/2015,TIME,2015
8532,time/2009,TIME,2009
8533,time/1994,TIME,1994
8534,time/2005,TIME,2005
8535,time/2019,TIME,2019
8536,time/1999,TIME,1999
8537,time/2008,TIME,2008
8538,time/2003,TIME,2003
8539,time/2006,TIME,2006
8540,time/2013,TIME,2013
8541,time/2001,TIME,2001
8542,time/2016,TIME,2016
8543,time/1996,TIME,1996
8544,time/2012,TIME,2012
8545,time/2014,TIME,2014
8546,time/2004,TIME,2004
8547,time/1997,TIME,1997
8548,time/2000,TIME,2000
8549,time/2017,TIME,2017
8550,time/2010,TIME,2010
8551,time/2011,TIME,2011
8552,time/2018,TIME,2018
8553,time/1998,TIME,1998
8554,safecomp/2002,SAFECOMP,2002
8555,safecomp/2013cars,CARS@SAFECOMP,2013cars
8556,safecomp/2019w,SAFECOMP Workshops,2019w
8557,safecomp/2007,SAFECOMP,2007
8558,safecomp/2015,SAFECOMP,2015
8559,safecomp/2009,SAFECOMP,2009
8560,safecomp/2013sassur,SASSUR@SAFECOMP,2013sassur
8561,safecomp/2013ascoms,ASCoMS@SAFECOMP,2013ascoms
8562,safecomp/2005,SAFECOMP,2005
8563,safecomp/2017w,SAFECOMP Workshops,2017w
8564,safecomp/2019,SAFECOMP,2019
8565,safecomp/1999,SAFECOMP,1999
8566,safecomp/2008,SAFECOMP,2008
8567,safecomp/2013decs,DECS@SAFECOMP,2013decs
8568,safecomp/2003,SAFECOMP,2003
8569,safecomp/2006,SAFECOMP,2006
8570,safecomp/2013,SAFECOMP,2013
8571,safecomp/2001,SAFECOMP,2001
8572,safecomp/2016,SAFECOMP,2016
8573,safecomp/1996,SAFECOMP,1996
8574,safecomp/2012,SAFECOMP,2012
8575,safecomp/2016w,SAFECOMP Workshops,2016w
8576,safecomp/1995,SAFECOMP,1995
8577,safecomp/2014,SAFECOMP,2014
8578,safecomp/1993,SAFECOMP,1993
8579,safecomp/2004,SAFECOMP,2004
8580,safecomp/1997,SAFECOMP,1997
8581,safecomp/2014w,SAFECOMP Workshops,2014w
8582,safecomp/2012w,SAFECOMP Workshops,2012w
8583,safecomp/2000,SAFECOMP,2000
8584,safecomp/2017,SAFECOMP,2017
8585,safecomp/2015w,SAFECOMP Workshops,2015w
8586,safecomp/2010,SAFECOMP,2010
8587,safecomp/2011,SAFECOMP,2011
8588,safecomp/2018w,SAFECOMP Workshops,2018w
8589,safecomp/2018,SAFECOMP,2018
8590,safecomp/1998,SAFECOMP,1998
8591,rr/2007,RR,2007
8592,rr/2015,RR,2015
8593,rr/2009,RR,2009
8594,rr/2008,RR,2008
8595,rr/2013,RR,2013
8596,rr/2016,RR,2016
8597,rr/2012,RR,2012
8598,rr/2014,RR,2014
8599,rr/2010,RR,2010
8600,rr/2011,RR,2011
8601,gcce/2015,GCCE,2015
8602,gcce/2013,GCCE,2013
8603,gcce/2016,GCCE,2016
8604,gcce/2014,GCCE,2014
8605,gcce/2017,GCCE,2017
8606,gcce/2018,GCCE,2018
8607,eusai/2007,AmI,2007
8608,eusai/2003,EUSAI,2003
8609,eusai/2004,EUSAI,2004
8610,wcci/2008,WCCI,2008
8611,wcci/2012,WCCI,2012
8612,wcci/2008cpc,WCCI Causation and Prediction Challenge,2008cpc
8613,emip/2019,EMIP@ICSE,2019
8614,bigdata/2015,BigData Congress,2015
8615,bigdata/2019,BigData Congress,2019
8616,bigdata/2013,BigData Congress,2013
8617,bigdata/2016,BigData Congress,2016
8618,bigdata/2014,BigData Congress,2014
8619,bigdata/2017,BigData Congress,2017
8620,bigdata/2018,BigData Congress,2018
8621,sew/2007,SEW,2007
8622,sew/2009,SEW,2009
8623,sew/2005t,SEW Tutorial Notes,2005t
8624,sew/2005,SEW,2005
8625,sew/2003t,SEW Tutorial Notes,2003t
8626,sew/2008,SEW,2008
8627,sew/2003,SEW,2003
8628,sew/2006,SEW,2006
8629,sew/2012,SEW,2012
8630,sew/2011,SEW,2011
8631,nime/2002,NIME,2002
8632,nime/2007,NIME,2007
8633,nime/2015,NIME,2015
8634,nime/2009,NIME,2009
8635,nime/2005,NIME,2005
8636,nime/2019,NIME,2019
8637,nime/2008,NIME,2008
8638,nime/2003,NIME,2003
8639,nime/2006,NIME,2006
8640,nime/2013,NIME,2013
8641,nime/2001,NIME,2001
8642,nime/2016,NIME,2016
8643,nime/2012,NIME,2012
8644,nime/2014,NIME,2014
8645,nime/2004,NIME,2004
8646,nime/2017,NIME,2017
8647,nime/2010,NIME,2010
8648,nime/2011,NIME,2011
8649,nime/2018,NIME,2018
8650,fimh/2007,FIMH,2007
8651,fimh/2015,FIMH,2015
8652,fimh/2009,FIMH,2009
8653,fimh/2005,FIMH,2005
8654,fimh/2019,FIMH,2019
8655,fimh/2003,FIMH,2003
8656,fimh/2013,FIMH,2013
8657,fimh/2001,FIMH,2001
8658,fimh/2017,FIMH,2017
8659,fimh/2011,FIMH,2011
8660,agop/2019,AGOP,2019
8661,agop/2013,AGOP,2013
8662,agop/2017,AGOP,2017
8663,metroi/2019,MetroInd4.0&IoT,2019
8664,metroi/2018,MetroInd4.0&IoT,2018
8665,aips/2002,AIPS,2002
8666,aips/2007,ICAPS,2007
8667,aips/2015,ICAPS,2015
8668,aips/2009,ICAPS,2009
8669,aips/1994,AIPS,1994
8670,aips/2005,ICAPS,2005
8671,aips/1990,Expert Planning Systems,1990
8672,aips/2019,ICAPS,2019
8673,aips/2008,ICAPS,2008
8674,aips/2003,ICAPS,2003
8675,aips/2006,ICAPS,2006
8676,aips/2013,ICAPS,2013
8677,aips/2016,ICAPS,2016
8678,aips/1996,AIPS,1996
8679,aips/2012,ICAPS,2012
8680,aips/2014,ICAPS,2014
8681,aips/2004,ICAPS,2004
8682,aips/2000,AIPS,2000
8683,aips/2017,ICAPS,2017
8684,aips/2010,ICAPS,2010
8685,aips/2011,ICAPS,2011
8686,aips/2018,ICAPS,2018
8687,aips/2002w2,AIPS Workshop on Planning for Temporal Domains,2002w2
8688,aips/1998,AIPS,1998
8689,europecomm/2009,EuropeComm,2009
8690,wedelmusic/2002,WEDELMUSIC,2002
8691,wedelmusic/2003,WEDELMUSIC,2003
8692,wedelmusic/2001,WEDELMUSIC,2001
8693,wedelmusic/2004,WEDELMUSIC,2004
8694,iccac/2015,ICCAC,2015
8695,iccac/2016,ICCAC,2016
8696,iccac/2014,ICCAC,2014
8697,iccac/2017,ICCAC,2017
8698,dsscv/2005,DSSCV,2005
8699,pgldb/2003,PGLDB,2003
8700,iccoms/2016,ICCS,2016
8701,iccoms/2012,ICCS,2012
8702,iccoms/2014,ICCS,2014
8703,iccoms/2018,ICCS,2018
8704,awict/2017,AWICT,2017
8705,icmla/2013-2,ICMLA (2),2013-2
8706,icmla/2002,ICMLA,2002
8707,icmla/2007,ICMLA,2007
8708,icmla/2015,ICMLA,2015
8709,icmla/2009,ICMLA,2009
8710,icmla/2012-2,ICMLA (2),2012-2
8711,icmla/2005,ICMLA,2005
8712,icmla/2008,ICMLA,2008
8713,icmla/2003,ICMLA,2003
8714,icmla/2006,ICMLA,2006
8715,icmla/2013-1,ICMLA (1),2013-1
8716,icmla/2011-2,ICMLA (2),2011-2
8717,icmla/2012-1,ICMLA (1),2012-1
8718,icmla/2016,ICMLA,2016
8719,icmla/2014,ICMLA,2014
8720,icmla/2011-1,ICMLA (1),2011-1
8721,icmla/2004,ICMLA,2004
8722,icmla/2017,ICMLA,2017
8723,icmla/2010,ICMLA,2010
8724,icmla/2018,ICMLA,2018
8725,naa/2008,NAA,2008
8726,naa/2016,NAA,2016
8727,naa/1996,WNAA,1996
8728,naa/2012,NAA,2012
8729,naa/2004,NAA,2004
8730,naa/2000,NAA,2000
8731,pkdd/2016nfmcp,NFMCP@ECML/PKDD,2016nfmcp
8732,pkdd/2016midas,MIDAS@PKDD/ECML,2016midas
8733,pkdd/2017automl,AutoML@PKDD/ECML,2017automl
8734,pkdd/2016streamevolv,STREAMEVOLV@ECML-PKDD,2016streamevolv
8735,pkdd/2013-2,ECML/PKDD (2),2013-2
8736,pkdd/2002,PKDD,2002
8737,pkdd/2014dynak,DyNaK,2014dynak
8738,pkdd/2018lidta,LIDTA@ECML/PKDD,2018lidta
8739,pkdd/2007,PKDD,2007
8740,pkdd/2008fsdm,FSDM,2008fsdm
8741,pkdd/2014-3,ECML/PKDD (3),2014-3
8742,pkdd/2012-2,ECML/PKDD (2),2012-2
8743,pkdd/2013mlsa,MLSA,2013mlsa
8744,pkdd/2015mlsa,MLSA@PKDD/ECML,2015mlsa
8745,pkdd/2015dare,DARE,2015dare
8746,pkdd/2008-1,ECML/PKDD (1),2008-1
8747,pkdd/2017pap,PAP@PKDD/ECML,2017pap
8748,pkdd/2018-1,ECML/PKDD (1),2018-1
8749,pkdd/2018mlsa,MLSA@PKDD/ECML,2018mlsa
8750,pkdd/2015aaltdX,AALTD@PKDD/ECML (Revised Selected Papers),2015aaltdX
8751,pkdd/2015nfmcp,NFMCP,2015nfmcp
8752,pkdd/2009-2,ECML/PKDD (2),2009-2
8753,pkdd/2017mlsa,MLSA@PKDD/ECML,2017mlsa
8754,pkdd/2018ial,IAL@PKDD/ECML,2018ial
8755,pkdd/2014dmnlp,DMNLP@PKDD/ECML,2014dmnlp
8756,pkdd/2015-2,ECML/PKDD (2),2015-2
8757,pkdd/2017-2,ECML/PKDD (2),2017-2
8758,pkdd/2016-1,ECML/PKDD (1),2016-1
8759,pkdd/2005,PKDD,2005
8760,pkdd/2015muse,MUSE@PKDD/ECML,2015muse
8761,pkdd/2018midas,MIDAS/PAP@PKDD/ECML,2018midas
8762,pkdd/2018iotstreaming,DMLE/IOTSTREAMING@PKDD/ECML,2018iotstreaming
8763,pkdd/2010-3,ECML/PKDD (3),2010-3
8764,pkdd/2015-3,ECML/PKDD (3),2015-3
8765,pkdd/2015-1,ECML/PKDD (1),2015-1
8766,pkdd/2014dare,DARE,2014dare
8767,pkdd/2018nemesis,Nemesis/UrbReas/SoGood/IWAISe/GDM@PKDD/ECML,2018nemesis
8768,pkdd/1999,PKDD,1999
8769,pkdd/2008-2,ECML/PKDD (2),2008-2
8770,pkdd/2013nfmcp,NFMCP,2013nfmcp
8771,pkdd/2018-2,ECML/PKDD (2),2018-2
8772,pkdd/2014muse,MSM/MUSE/SenseML,2014muse
8773,pkdd/2018mlsa2,MLSA@PKDD/ECML,2018mlsa2
8774,pkdd/2018dare,DARE@PKDD/ECML,2018dare
8775,pkdd/2003,PKDD,2003
8776,pkdd/2006,PKDD,2006
8777,pkdd/2010-1,ECML/PKDD (1),2010-1
8778,pkdd/2013-1,ECML/PKDD (1),2013-1
8779,pkdd/2015dc,DC@ECML/PKDD,2015dc
8780,pkdd/2011-2,ECML/PKDD (2),2011-2
8781,pkdd/2014ld4kd,LD4KD,2014ld4kd
8782,pkdd/2001,PKDD,2001
8783,pkdd/2012nfmcp,NFMCP,2012nfmcp
8784,pkdd/2012-1,ECML/PKDD (1),2012-1
8785,pkdd/2016-2,ECML/PKDD (2),2016-2
8786,pkdd/2014-1,ECML/PKDD (1),2014-1
8787,pkdd/2015metasel,MetaSel@PKDD/ECML,2015metasel
8788,pkdd/2017nfmcp,NFMCP@PKDD/ECML,2017nfmcp
8789,pkdd/2015aaltd,AALTD@PKDD/ECML,2015aaltd
8790,pkdd/2009dc,DC@PKDD/ECML,2009dc
8791,pkdd/2016-3,ECML/PKDD (3),2016-3
8792,pkdd/2013-3,ECML/PKDD (3),2013-3
8793,pkdd/2014ssdm,SSDM@ECML/PKDD,2014ssdm
8794,pkdd/2013muse,MSM/MUSE,2013muse
8795,pkdd/2017lidta,LIDTA@PKDD/ECML,2017lidta
8796,pkdd/2017ial,IAL@PKDD/ECML,2017ial
8797,pkdd/2016dare,DARE@PKDD/ECML,2016dare
8798,pkdd/2011-1,ECML/PKDD (1),2011-1
8799,pkdd/2016mlsa,MLSA@PKDD/ECML,2016mlsa
8800,pkdd/2004,PKDD,2004
8801,pkdd/1997,PKDD,1997
8802,pkdd/2017tdlsg,TD-LSG@PKDD/ECML,2017tdlsg
8803,pkdd/2018-3,ECML/PKDD (3),2018-3
8804,pkdd/2016dmnlp,DMNLP@PKDD/ECML,2016dmnlp
8805,pkdd/2000,PKDD,2000
8806,pkdd/2012sdad,SDAD@ECML/PKDD,2012sdad
8807,pkdd/2017-1,ECML/PKDD (1),2017-1
8808,pkdd/2017iotstreaming,IOTSTREAMING@PKDD/ECML,2017iotstreaming
8809,pkdd/2016sogood,SoGood@ECML-PKDD,2016sogood
8810,pkdd/2017dc,DC@PKDD/ECML,2017dc
8811,pkdd/2014nfmcp,NFMCP,2014nfmcp
8812,pkdd/2015dmnlp,DMNLP@PKDD/ECML,2015dmnlp
8813,pkdd/2017midas,MIDAS@PKDD/ECML,2017midas
8814,pkdd/2011-3,ECML/PKDD (3),2011-3
8815,pkdd/2017-3,ECML/PKDD (3),2017-3
8816,pkdd/2010-2,ECML/PKDD (2),2010-2
8817,pkdd/2014-2,ECML/PKDD (2),2014-2
8818,pkdd/1998,PKDD,1998
8819,pkdd/2009-1,ECML/PKDD (1),2009-1
8820,pkdd/2010psdml,PSDML,2010psdml
8821,pkdd/2012muse,MSM/MUSE,2012muse
8822,pkdd/2017dare,DARE@PKDD/ECML,2017dare
8823,pkdd/2010dynak,DyNaK,2010dynak
8824,cidr/2007,CIDR,2007
8825,cidr/2015,CIDR,2015
8826,cidr/2009,CIDR,2009
8827,cidr/2005,CIDR,2005
8828,cidr/2019,CIDR,2019
8829,cidr/2003,CIDR,2003
8830,cidr/2013,CIDR,2013
8831,cidr/2017,CIDR,2017
8832,cidr/2011,CIDR,2011
8833,xfree/2001,XFree86 Technical Conference,2001
8834,hpdc/2019precs,P-RECS@HPDC,2019precs
8835,hpdc/2007socp,SOCP@HPDC,2007socp
8836,hpdc/2002,HPDC,2002
8837,hpdc/2014dict,DICT@HPDC,2014dict
8838,hpdc/2007,HPDC,2007
8839,hpdc/2018ross,ROSS@HPDC,2018ross
8840,hpdc/2014psfw,PFSW@HPDC,2014psfw
8841,hpdc/2012vtdc,VTDC@HPDC,2012vtdc
8842,hpdc/2015,HPDC,2015
8843,hpdc/2009,HPDC,2009
8844,hpdc/2015bigsystem,BigSystem@HPDC,2015bigsystem
8845,hpdc/2016ftxs,FTXS@HPDC,2016ftxs
8846,hpdc/1992,HPDC,1992
8847,hpdc/2016sciencecloud,ScienceCloud@HPDC,2016sciencecloud
8848,hpdc/2018sciencecloud,ScienceCloud@HPDC,2018sciencecloud
8849,hpdc/2018p,HPDC (Posters/Doctoral Consortium),2018p
8850,hpdc/1994,HPDC,1994
8851,hpdc/2019snta,SNTA@HPDC,2019snta
8852,hpdc/2017sem4hpc,SEM4HPC@HPDC,2017sem4hpc
8853,hpdc/2013ormacloud,ORMaCloud,2013ormacloud
8854,hpdc/2016hpgp,HPGP@HPDC,2016hpgp
8855,hpdc/2015scream,SCREAM@HPDC,2015scream
8857,hpdc/2013ftxs,FTXS,2013ftxs
8858,hpdc/2017ross,ROSS@HPDC,2017ross
8859,hpdc/2018aiscience,AI-Science@HPDC,2018aiscience
8860,hpdc/2008upgrade,UPGRADE-CN,2008upgrade
8861,hpdc/2019,HPDC,2019
8862,hpdc/1999,HPDC,1999
8863,hpdc/2008,HPDC,2008
8864,hpdc/2015ftxs,FTXS@HPDC,2015ftxs
8865,hpdc/2014sciencecloud,ScienceCloud@HPDC,2014sciencecloud
8866,hpdc/2014bigsystem,BigSystem@HPDC,2014bigsystem
8867,hpdc/2015ross,ROSS@HPDC,2015ross
8868,hpdc/2016ross,ROSS@HPDC,2016ross
8869,hpdc/2003,HPDC,2003
8870,hpdc/2016sem4hpc,SEM4HPC@HPDC,2016sem4hpc
8871,hpdc/2019sciencecloud,ScienceCloud@HPDC,2019sciencecloud
8873,hpdc/2013,HPDC,2013
8874,hpdc/2013hppn,HPPN@HPDC,2013hppn
8875,hpdc/2001,HPDC,2001
8876,hpdc/2016,HPDC,2016
8877,hpdc/1996,HPDC,1996
8878,hpdc/2011dict,DIDC@HPDC,2011dict
8879,hpdc/2012,HPDC,2012
8880,hpdc/2007upgrade,UPGRADE-CN,2007upgrade
8881,hpdc/1995,HPDC,1995
8882,hpdc/2014,HPDC,2014
8883,hpdc/2015clhs,CLHS@HPDC,2015clhs
8884,hpdc/2007works,WORKS@HPDC,2007works
8885,hpdc/1993,HPDC,1993
8886,hpdc/2004,HPDC,2004
8887,hpdc/2013vtdc,VTDC@HPDC,2013vtdc
8888,hpdc/1997,HPDC,1997
8889,hpdc/2015vtdc,VTDC@HPDC,2015vtdc
8890,hpdc/2007gmw,GMW@HPDC,2007gmw
8891,hpdc/2000,HPDC,2000
8892,hpdc/2017,HPDC,2017
8893,hpdc/2009upgrade,UPGRADE-CN,2009upgrade
8894,hpdc/2017ftxs,FTXS@HPDC,2017ftxs
8895,hpdc/2011vtdc,VTDC@HPDC,2011vtdc
8896,hpdc/2010,HPDC,2010
8897,hpdc/2011,HPDC,2011
8898,hpdc/2018,HPDC,2018
8899,hpdc/2013sciencecloud,ScienceCloud@HPDC,2013sciencecloud
8900,hpdc/2016didc,DIDC@HPDC,2016didc
8901,hpdc/2012dict,DICT@HPDC,2012dict
8902,hpdc/1998,HPDC,1998
8903,hpdc/2015sciencecloud,ScienceCloud@HPDC,2015sciencecloud
8904,greenets/2019,GreeNets,2019
8905,greenets/2012,GreeNets,2012
8906,greenets/2011,GreeNets,2011
8907,greenets/2018,GreeNets,2018
8908,vr/2002,VR,2002
8909,vr/2007,VR,2007
8910,vr/2015,VR,2015
8911,vr/2009,VR,2009
8912,vr/2016wevr,WEVR@VR,2016wevr
8913,vr/2015sive,SIVE@VR,2015sive
8914,vr/2005,VR,2005
8915,vr/2017kelvar,KELVAR@VR,2017kelvar
8916,vr/2019,VR,2019
8917,vr/1999,VR,1999
8918,vr/2008,VR,2008
8919,vr/2003,VR,2003
8920,vr/2006,VR,2006
8921,vr/2013,VR,2013
8922,vr/2015wevr,WEVR@VR,2015wevr
8923,vr/2001,VR,2001
8924,vr/20143dcve,3DCVE@VR,20143dcve
8925,vr/2016,VR,2016
8926,vr/1996,VRAIS,1996
8927,vr/2012,VR,2012
8928,vr/1995,VRAIS,1995
8929,vr/2014,VR,2014
8930,vr/2017sive,SIVE@VR,2017sive
8931,vr/1993,VRAIS,1993
8932,vr/2004,VR,2004
8933,vr/1997,VRAIS,1997
8934,vr/2000,VR,2000
8935,vr/2014sive,SIVE@VR,2014sive
8936,vr/2017,VR,2017
8937,vr/2010,VR,2010
8938,vr/20163dcve,3DCVE@VR,20163dcve
8939,vr/2011,VR,2011
8940,vr/2018,VR,2018
8941,vr/2016kelvar,KELVAR@VR,2016kelvar
8942,vr/1998,VRAIS,1998
8943,vr/2017wevr,WEVR@VR,2017wevr
8944,vr/2019wevr,WEVR@VR,2019wevr
8945,safeprocess/2015dx,DX@Safeprocess,2015dx
8946,safeprocess/2018dx,DX@Safeprocess,2018dx
8947,eemmas/2007,EEMMAS,2007
8948,rp/2015,RP,2015
8949,rp/2009,RP,2009
8950,rp/2019,RP,2019
8951,rp/2013,RP,2013
8952,rp/2016,RP,2016
8953,rp/2012,RP,2012
8954,rp/2014,RP,2014
8955,rp/2017,RP,2017
8956,rp/2010,RP,2010
8957,rp/2011,RP,2011
8958,rp/2018,RP,2018
8959,contel/2015,ConTEL,2015
8960,contel/2019,ConTEL,2019
8961,contel/2017,ConTEL,2017
8962,wowmom/2002,WOWMOM,2002
8963,wowmom/2007,WOWMOM,2007
8964,wowmom/2015,WoWMoM,2015
8965,wowmom/2009,WOWMOM,2009
8966,wowmom/2005,WOWMOM,2005
8967,wowmom/2019,WoWMoM,2019
8968,wowmom/1999,WOWMOM,1999
8969,wowmom/2008,WOWMOM,2008
8970,wowmom/2006,WOWMOM,2006
8971,wowmom/2013,WoWMoM,2013
8972,wowmom/2001,WOWMOM,2001
8973,wowmom/2016,WoWMoM,2016
8974,wowmom/2012,WOWMOM,2012
8975,wowmom/2014,WoWMoM,2014
8976,wowmom/2000,WOWMOM,2000
8977,wowmom/2017,WoWMoM,2017
8978,wowmom/2010,WOWMOM,2010
8979,wowmom/2011,WOWMOM,2011
8980,wowmom/2018,WoWMoM,2018
8981,wowmom/1998,WOWMOM,1998
8982,emo/2009,EMO,2009
8983,emo/2015-2,EMO (2),2015-2
8984,emo/2005,EMO,2005
8985,emo/2015-1,EMO (1),2015-1
8986,emo/2019,EMO,2019
8987,emo/2003,EMO,2003
8988,emo/2006,EMO,2006
8989,emo/2013,EMO,2013
8990,emo/2001,EMO,2001
8991,emo/2017,EMO,2017
8992,emo/2011,EMO,2011
8993,policy/2002,POLICY,2002
8994,policy/2007,POLICY,2007
8995,policy/2009,POLICY,2009
8996,policy/2005,POLICY,2005
8997,policy/2008,POLICY,2008
8998,policy/2003,POLICY,2003
8999,policy/2006,POLICY,2006
9001,policy/2012,POLICY,2012
9002,policy/2004,POLICY,2004
9003,policy/2010,POLICY,2010
9004,policy/2011,POLICY,2011
9005,facs2/2015,FACS,2015
9006,facs2/2013,FACS,2013
9007,facs2/2016,FACS,2016
9008,facs2/2012,FACS,2012
9009,facs2/2014,FACS,2014
9010,facs2/2017,FACS,2017
9011,facs2/2010,FACS,2010
9012,facs2/2011,FACS,2011
9013,facs2/2018,FACS,2018
9014,vnc/2015,VNC,2015
9015,vnc/2009,VNC,2009
9016,vnc/2013,VNC,2013
9017,vnc/2016,VNC,2016
9018,vnc/2012,VNC,2012
9019,vnc/2014,VNC,2014
9020,vnc/2017,VNC,2017
9021,vnc/2010,VNC,2010
9022,vnc/2011,VNC,2011
9023,vnc/2018,VNC,2018
9024,dmo/2009,DMO,2009
9025,dmo/2012,DMO,2012
9026,mservices/2002,M-Services,2002
9027,ebccsp/2015,EBCCSP,2015
9028,ebccsp/2019,EBCCSP,2019
9029,ebccsp/2016,EBCCSP,2016
9030,ebccsp/2017,EBCCSP,2017
9031,wcc/2005,WCC,2005
9032,i3/2007,I3,2007
9033,csee2/2011-4,CSEE (4),2011-4
9034,csee2/2011-2,CSEE (2),2011-2
9035,csee2/2011-5,CSEE (5),2011-5
9036,csee2/2011-1,CSEE (1),2011-1
9037,csee2/2011-3,CSEE (3),2011-3
9038,vietcrypt/2006,VIETCRYPT,2006
9039,aka/2004,AKA,2004
9040,cason/2009,CASoN,2009
9041,cason/2013,CASoN,2013
9042,cason/2012,CASoN,2012
9043,cason/2014,CASoN,2014
9044,cason/2010,CASoN,2010
9045,cason/2011,CASoN,2011
9048,icwmc/2006,ICWMC,2006
9049,enlg/2007,ENLG,2007
9050,enlg/2015,ENLG,2015
9051,enlg/2009,ENLG,2009
9052,enlg/2005,ENLG,2005
9053,enlg/2003,ENLG@EACL,2003
9054,enlg/2013,ENLG,2013
9055,enlg/2001,EWNLG@ACL,2001
9056,enlg/2011,ENLG,2011
9057,esf/2002,Pattern Detection and Discovery,2002
9058,mixdes/2015,MIXDES,2015
9059,mixdes/2019,MIXDES,2019
9060,mixdes/2013,MIXDES,2013
9061,mixdes/2016,MIXDES,2016
9062,mixdes/2014,MIXDES,2014
9063,mixdes/2017,MIXDES,2017
9064,mixdes/2018,2018,2018
9065,cluster/2002,CLUSTER,2002
9066,cluster/2007,CLUSTER,2007
9067,cluster/2015,CLUSTER,2015
9068,cluster/2009,CLUSTER,2009
9069,cluster/2005,CLUSTER,2005
9070,cluster/2008,CLUSTER,2008
9071,cluster/2003,CLUSTER,2003
9072,cluster/2006,CLUSTER,2006
9073,cluster/2013,CLUSTER,2013
9074,cluster/2001,CLUSTER,2001
9075,cluster/2016,CLUSTER,2016
9076,cluster/2012,CLUSTER,2012
9077,cluster/2014,CLUSTER,2014
9078,cluster/2004,CLUSTER,2004
9079,cluster/2012w,CLUSTER Workshops,2012w
9080,cluster/2000,CLUSTER,2000
